Gate_records in the linked list:
GateName: DATA_0_31 , GateType: 0, Level: 0, Output: false, Number: 0, Fanout: DATA_0_31, Fanin: None 
GateName: CRC_OUT_4_12 , GateType: 1, Level: 0, Output: true, Number: 207, Fanout: CRC_OUT_4_12, Fanin: WX7753 
GateName: CRC_OUT_4_13 , GateType: 1, Level: 0, Output: true, Number: 208, Fanout: CRC_OUT_4_13, Fanin: WX7755 
GateName: CRC_OUT_4_14 , GateType: 1, Level: 0, Output: true, Number: 209, Fanout: CRC_OUT_4_14, Fanin: WX7757 
GateName: CRC_OUT_4_15 , GateType: 1, Level: 0, Output: true, Number: 210, Fanout: CRC_OUT_4_15, Fanin: WX7759 
GateName: CRC_OUT_4_16 , GateType: 1, Level: 0, Output: true, Number: 211, Fanout: CRC_OUT_4_16, Fanin: WX7761 
GateName: CRC_OUT_4_17 , GateType: 1, Level: 0, Output: true, Number: 212, Fanout: CRC_OUT_4_17, Fanin: WX7763 
GateName: CRC_OUT_4_18 , GateType: 1, Level: 0, Output: true, Number: 213, Fanout: CRC_OUT_4_18, Fanin: WX7765 
GateName: CRC_OUT_4_19 , GateType: 1, Level: 0, Output: true, Number: 214, Fanout: CRC_OUT_4_19, Fanin: WX7767 
GateName: CRC_OUT_4_20 , GateType: 1, Level: 0, Output: true, Number: 215, Fanout: CRC_OUT_4_20, Fanin: WX7769 
GateName: CRC_OUT_4_21 , GateType: 1, Level: 0, Output: true, Number: 216, Fanout: CRC_OUT_4_21, Fanin: WX7771 
GateName: CRC_OUT_4_22 , GateType: 1, Level: 0, Output: true, Number: 217, Fanout: CRC_OUT_4_22, Fanin: WX7773 
GateName: CRC_OUT_4_23 , GateType: 1, Level: 0, Output: true, Number: 218, Fanout: CRC_OUT_4_23, Fanin: WX7775 
GateName: CRC_OUT_4_24 , GateType: 1, Level: 0, Output: true, Number: 219, Fanout: CRC_OUT_4_24, Fanin: WX7777 
GateName: CRC_OUT_4_25 , GateType: 1, Level: 0, Output: true, Number: 220, Fanout: CRC_OUT_4_25, Fanin: WX7779 
GateName: CRC_OUT_4_26 , GateType: 1, Level: 0, Output: true, Number: 221, Fanout: CRC_OUT_4_26, Fanin: WX7781 
GateName: CRC_OUT_4_27 , GateType: 1, Level: 0, Output: true, Number: 222, Fanout: CRC_OUT_4_27, Fanin: WX7783 
GateName: CRC_OUT_4_28 , GateType: 1, Level: 0, Output: true, Number: 223, Fanout: CRC_OUT_4_28, Fanin: WX7785 
GateName: CRC_OUT_4_29 , GateType: 1, Level: 0, Output: true, Number: 224, Fanout: CRC_OUT_4_29, Fanin: WX7787 
GateName: CRC_OUT_4_30 , GateType: 1, Level: 0, Output: true, Number: 225, Fanout: CRC_OUT_4_30, Fanin: WX7789 
GateName: CRC_OUT_4_31 , GateType: 1, Level: 0, Output: true, Number: 226, Fanout: CRC_OUT_4_31, Fanin: WX7791 
GateName: CRC_OUT_3_0 , GateType: 1, Level: 0, Output: true, Number: 227, Fanout: CRC_OUT_3_0, Fanin: WX9022 
GateName: CRC_OUT_3_1 , GateType: 1, Level: 0, Output: true, Number: 228, Fanout: CRC_OUT_3_1, Fanin: WX9024 
GateName: CRC_OUT_3_2 , GateType: 1, Level: 0, Output: true, Number: 229, Fanout: CRC_OUT_3_2, Fanin: WX9026 
GateName: CRC_OUT_3_3 , GateType: 1, Level: 0, Output: true, Number: 230, Fanout: CRC_OUT_3_3, Fanin: WX9028 
GateName: CRC_OUT_3_4 , GateType: 1, Level: 0, Output: true, Number: 231, Fanout: CRC_OUT_3_4, Fanin: WX9030 
GateName: CRC_OUT_3_5 , GateType: 1, Level: 0, Output: true, Number: 232, Fanout: CRC_OUT_3_5, Fanin: WX9032 
GateName: CRC_OUT_3_6 , GateType: 1, Level: 0, Output: true, Number: 233, Fanout: CRC_OUT_3_6, Fanin: WX9034 
GateName: CRC_OUT_3_7 , GateType: 1, Level: 0, Output: true, Number: 234, Fanout: CRC_OUT_3_7, Fanin: WX9036 
GateName: CRC_OUT_3_8 , GateType: 1, Level: 0, Output: true, Number: 235, Fanout: CRC_OUT_3_8, Fanin: WX9038 
GateName: CRC_OUT_3_9 , GateType: 1, Level: 0, Output: true, Number: 236, Fanout: CRC_OUT_3_9, Fanin: WX9040 
GateName: CRC_OUT_3_10 , GateType: 1, Level: 0, Output: true, Number: 237, Fanout: CRC_OUT_3_10, Fanin: WX9042 
GateName: CRC_OUT_3_11 , GateType: 1, Level: 0, Output: true, Number: 238, Fanout: CRC_OUT_3_11, Fanin: WX9044 
GateName: CRC_OUT_3_12 , GateType: 1, Level: 0, Output: true, Number: 239, Fanout: CRC_OUT_3_12, Fanin: WX9046 
GateName: CRC_OUT_3_13 , GateType: 1, Level: 0, Output: true, Number: 240, Fanout: CRC_OUT_3_13, Fanin: WX9048 
GateName: CRC_OUT_3_14 , GateType: 1, Level: 0, Output: true, Number: 241, Fanout: CRC_OUT_3_14, Fanin: WX9050 
GateName: CRC_OUT_3_15 , GateType: 1, Level: 0, Output: true, Number: 242, Fanout: CRC_OUT_3_15, Fanin: WX9052 
GateName: CRC_OUT_3_16 , GateType: 1, Level: 0, Output: true, Number: 243, Fanout: CRC_OUT_3_16, Fanin: WX9054 
GateName: CRC_OUT_3_17 , GateType: 1, Level: 0, Output: true, Number: 244, Fanout: CRC_OUT_3_17, Fanin: WX9056 
GateName: CRC_OUT_3_18 , GateType: 1, Level: 0, Output: true, Number: 245, Fanout: CRC_OUT_3_18, Fanin: WX9058 
GateName: CRC_OUT_3_19 , GateType: 1, Level: 0, Output: true, Number: 246, Fanout: CRC_OUT_3_19, Fanin: WX9060 
GateName: CRC_OUT_3_20 , GateType: 1, Level: 0, Output: true, Number: 247, Fanout: CRC_OUT_3_20, Fanin: WX9062 
GateName: CRC_OUT_3_21 , GateType: 1, Level: 0, Output: true, Number: 248, Fanout: CRC_OUT_3_21, Fanin: WX9064 
GateName: CRC_OUT_3_22 , GateType: 1, Level: 0, Output: true, Number: 249, Fanout: CRC_OUT_3_22, Fanin: WX9066 
GateName: CRC_OUT_3_23 , GateType: 1, Level: 0, Output: true, Number: 250, Fanout: CRC_OUT_3_23, Fanin: WX9068 
GateName: CRC_OUT_3_24 , GateType: 1, Level: 0, Output: true, Number: 251, Fanout: CRC_OUT_3_24, Fanin: WX9070 
GateName: CRC_OUT_3_25 , GateType: 1, Level: 0, Output: true, Number: 252, Fanout: CRC_OUT_3_25, Fanin: WX9072 
GateName: CRC_OUT_3_26 , GateType: 1, Level: 0, Output: true, Number: 253, Fanout: CRC_OUT_3_26, Fanin: WX9074 
GateName: CRC_OUT_3_27 , GateType: 1, Level: 0, Output: true, Number: 254, Fanout: CRC_OUT_3_27, Fanin: WX9076 
GateName: CRC_OUT_3_28 , GateType: 1, Level: 0, Output: true, Number: 255, Fanout: CRC_OUT_3_28, Fanin: WX9078 
GateName: CRC_OUT_3_29 , GateType: 1, Level: 0, Output: true, Number: 256, Fanout: CRC_OUT_3_29, Fanin: WX9080 
GateName: CRC_OUT_3_30 , GateType: 1, Level: 0, Output: true, Number: 257, Fanout: CRC_OUT_3_30, Fanin: WX9082 
GateName: CRC_OUT_3_31 , GateType: 1, Level: 0, Output: true, Number: 258, Fanout: CRC_OUT_3_31, Fanin: WX9084 
GateName: CRC_OUT_2_0 , GateType: 1, Level: 0, Output: true, Number: 259, Fanout: CRC_OUT_2_0, Fanin: WX10315 
GateName: CRC_OUT_2_1 , GateType: 1, Level: 0, Output: true, Number: 260, Fanout: CRC_OUT_2_1, Fanin: WX10317 
GateName: CRC_OUT_2_2 , GateType: 1, Level: 0, Output: true, Number: 261, Fanout: CRC_OUT_2_2, Fanin: WX10319 
GateName: CRC_OUT_2_3 , GateType: 1, Level: 0, Output: true, Number: 262, Fanout: CRC_OUT_2_3, Fanin: WX10321 
GateName: CRC_OUT_2_4 , GateType: 1, Level: 0, Output: true, Number: 263, Fanout: CRC_OUT_2_4, Fanin: WX10323 
GateName: CRC_OUT_2_5 , GateType: 1, Level: 0, Output: true, Number: 264, Fanout: CRC_OUT_2_5, Fanin: WX10325 
GateName: CRC_OUT_2_6 , GateType: 1, Level: 0, Output: true, Number: 265, Fanout: CRC_OUT_2_6, Fanin: WX10327 
GateName: CRC_OUT_2_7 , GateType: 1, Level: 0, Output: true, Number: 266, Fanout: CRC_OUT_2_7, Fanin: WX10329 
GateName: CRC_OUT_2_8 , GateType: 1, Level: 0, Output: true, Number: 267, Fanout: CRC_OUT_2_8, Fanin: WX10331 
GateName: CRC_OUT_2_9 , GateType: 1, Level: 0, Output: true, Number: 268, Fanout: CRC_OUT_2_9, Fanin: WX10333 
GateName: CRC_OUT_2_10 , GateType: 1, Level: 0, Output: true, Number: 269, Fanout: CRC_OUT_2_10, Fanin: WX10335 
GateName: CRC_OUT_2_11 , GateType: 1, Level: 0, Output: true, Number: 270, Fanout: CRC_OUT_2_11, Fanin: WX10337 
GateName: CRC_OUT_2_12 , GateType: 1, Level: 0, Output: true, Number: 271, Fanout: CRC_OUT_2_12, Fanin: WX10339 
GateName: CRC_OUT_2_13 , GateType: 1, Level: 0, Output: true, Number: 272, Fanout: CRC_OUT_2_13, Fanin: WX10341 
GateName: CRC_OUT_2_14 , GateType: 1, Level: 0, Output: true, Number: 273, Fanout: CRC_OUT_2_14, Fanin: WX10343 
GateName: CRC_OUT_2_15 , GateType: 1, Level: 0, Output: true, Number: 274, Fanout: CRC_OUT_2_15, Fanin: WX10345 
GateName: CRC_OUT_2_16 , GateType: 1, Level: 0, Output: true, Number: 275, Fanout: CRC_OUT_2_16, Fanin: WX10347 
GateName: CRC_OUT_2_17 , GateType: 1, Level: 0, Output: true, Number: 276, Fanout: CRC_OUT_2_17, Fanin: WX10349 
GateName: CRC_OUT_2_18 , GateType: 1, Level: 0, Output: true, Number: 277, Fanout: CRC_OUT_2_18, Fanin: WX10351 
GateName: CRC_OUT_2_19 , GateType: 1, Level: 0, Output: true, Number: 278, Fanout: CRC_OUT_2_19, Fanin: WX10353 
GateName: CRC_OUT_2_20 , GateType: 1, Level: 0, Output: true, Number: 279, Fanout: CRC_OUT_2_20, Fanin: WX10355 
GateName: CRC_OUT_2_21 , GateType: 1, Level: 0, Output: true, Number: 280, Fanout: CRC_OUT_2_21, Fanin: WX10357 
GateName: CRC_OUT_2_22 , GateType: 1, Level: 0, Output: true, Number: 281, Fanout: CRC_OUT_2_22, Fanin: WX10359 
GateName: CRC_OUT_2_23 , GateType: 1, Level: 0, Output: true, Number: 282, Fanout: CRC_OUT_2_23, Fanin: WX10361 
GateName: CRC_OUT_2_24 , GateType: 1, Level: 0, Output: true, Number: 283, Fanout: CRC_OUT_2_24, Fanin: WX10363 
GateName: CRC_OUT_2_25 , GateType: 1, Level: 0, Output: true, Number: 284, Fanout: CRC_OUT_2_25, Fanin: WX10365 
GateName: CRC_OUT_2_26 , GateType: 1, Level: 0, Output: true, Number: 285, Fanout: CRC_OUT_2_26, Fanin: WX10367 
GateName: CRC_OUT_2_27 , GateType: 1, Level: 0, Output: true, Number: 286, Fanout: CRC_OUT_2_27, Fanin: WX10369 
GateName: CRC_OUT_2_28 , GateType: 1, Level: 0, Output: true, Number: 287, Fanout: CRC_OUT_2_28, Fanin: WX10371 
GateName: CRC_OUT_2_29 , GateType: 1, Level: 0, Output: true, Number: 288, Fanout: CRC_OUT_2_29, Fanin: WX10373 
GateName: CRC_OUT_2_30 , GateType: 1, Level: 0, Output: true, Number: 289, Fanout: CRC_OUT_2_30, Fanin: WX10375 
GateName: CRC_OUT_2_31 , GateType: 1, Level: 0, Output: true, Number: 290, Fanout: CRC_OUT_2_31, Fanin: WX10377 
GateName: CRC_OUT_1_0 , GateType: 1, Level: 0, Output: true, Number: 291, Fanout: CRC_OUT_1_0, Fanin: WX11608 
GateName: CRC_OUT_1_1 , GateType: 1, Level: 0, Output: true, Number: 292, Fanout: CRC_OUT_1_1, Fanin: WX11610 
GateName: CRC_OUT_1_2 , GateType: 1, Level: 0, Output: true, Number: 293, Fanout: CRC_OUT_1_2, Fanin: WX11612 
GateName: CRC_OUT_1_3 , GateType: 1, Level: 0, Output: true, Number: 294, Fanout: CRC_OUT_1_3, Fanin: WX11614 
GateName: CRC_OUT_1_4 , GateType: 1, Level: 0, Output: true, Number: 295, Fanout: CRC_OUT_1_4, Fanin: WX11616 
GateName: CRC_OUT_1_5 , GateType: 1, Level: 0, Output: true, Number: 296, Fanout: CRC_OUT_1_5, Fanin: WX11618 
GateName: CRC_OUT_1_6 , GateType: 1, Level: 0, Output: true, Number: 297, Fanout: CRC_OUT_1_6, Fanin: WX11620 
GateName: CRC_OUT_1_7 , GateType: 1, Level: 0, Output: true, Number: 298, Fanout: CRC_OUT_1_7, Fanin: WX11622 
GateName: CRC_OUT_1_8 , GateType: 1, Level: 0, Output: true, Number: 299, Fanout: CRC_OUT_1_8, Fanin: WX11624 
GateName: CRC_OUT_1_9 , GateType: 1, Level: 0, Output: true, Number: 300, Fanout: CRC_OUT_1_9, Fanin: WX11626 
GateName: CRC_OUT_1_10 , GateType: 1, Level: 0, Output: true, Number: 301, Fanout: CRC_OUT_1_10, Fanin: WX11628 
GateName: CRC_OUT_1_11 , GateType: 1, Level: 0, Output: true, Number: 302, Fanout: CRC_OUT_1_11, Fanin: WX11630 
GateName: CRC_OUT_1_12 , GateType: 1, Level: 0, Output: true, Number: 303, Fanout: CRC_OUT_1_12, Fanin: WX11632 
GateName: CRC_OUT_1_13 , GateType: 1, Level: 0, Output: true, Number: 304, Fanout: CRC_OUT_1_13, Fanin: WX11634 
GateName: CRC_OUT_1_14 , GateType: 1, Level: 0, Output: true, Number: 305, Fanout: CRC_OUT_1_14, Fanin: WX11636 
GateName: CRC_OUT_1_15 , GateType: 1, Level: 0, Output: true, Number: 306, Fanout: CRC_OUT_1_15, Fanin: WX11638 
GateName: CRC_OUT_1_16 , GateType: 1, Level: 0, Output: true, Number: 307, Fanout: CRC_OUT_1_16, Fanin: WX11640 
GateName: CRC_OUT_1_17 , GateType: 1, Level: 0, Output: true, Number: 308, Fanout: CRC_OUT_1_17, Fanin: WX11642 
GateName: CRC_OUT_1_18 , GateType: 1, Level: 0, Output: true, Number: 309, Fanout: CRC_OUT_1_18, Fanin: WX11644 
GateName: CRC_OUT_1_19 , GateType: 1, Level: 0, Output: true, Number: 310, Fanout: CRC_OUT_1_19, Fanin: WX11646 
GateName: CRC_OUT_1_20 , GateType: 1, Level: 0, Output: true, Number: 311, Fanout: CRC_OUT_1_20, Fanin: WX11648 
GateName: CRC_OUT_1_21 , GateType: 1, Level: 0, Output: true, Number: 312, Fanout: CRC_OUT_1_21, Fanin: WX11650 
GateName: CRC_OUT_1_22 , GateType: 1, Level: 0, Output: true, Number: 313, Fanout: CRC_OUT_1_22, Fanin: WX11652 
GateName: CRC_OUT_1_23 , GateType: 1, Level: 0, Output: true, Number: 314, Fanout: CRC_OUT_1_23, Fanin: WX11654 
GateName: CRC_OUT_1_24 , GateType: 1, Level: 0, Output: true, Number: 315, Fanout: CRC_OUT_1_24, Fanin: WX11656 
GateName: CRC_OUT_1_25 , GateType: 1, Level: 0, Output: true, Number: 316, Fanout: CRC_OUT_1_25, Fanin: WX11658 
GateName: CRC_OUT_1_26 , GateType: 1, Level: 0, Output: true, Number: 317, Fanout: CRC_OUT_1_26, Fanin: WX11660 
GateName: CRC_OUT_1_27 , GateType: 1, Level: 0, Output: true, Number: 318, Fanout: CRC_OUT_1_27, Fanin: WX11662 
GateName: CRC_OUT_1_28 , GateType: 1, Level: 0, Output: true, Number: 319, Fanout: CRC_OUT_1_28, Fanin: WX11664 
GateName: CRC_OUT_1_29 , GateType: 1, Level: 0, Output: true, Number: 320, Fanout: CRC_OUT_1_29, Fanin: WX11666 
GateName: CRC_OUT_1_30 , GateType: 1, Level: 0, Output: true, Number: 321, Fanout: CRC_OUT_1_30, Fanin: WX11668 
GateName: CRC_OUT_1_31 , GateType: 1, Level: 0, Output: true, Number: 322, Fanout: CRC_OUT_1_31, Fanin: WX11670 
GateName: WX485 , GateType: 1, Level: 0, Output: false, Number: 323, Fanout: WX485, Fanin: WX484 
GateName: WX487 , GateType: 1, Level: 0, Output: false, Number: 324, Fanout: WX487, Fanin: WX486 
GateName: WX489 , GateType: 1, Level: 0, Output: false, Number: 325, Fanout: WX489, Fanin: WX488 
GateName: WX491 , GateType: 1, Level: 0, Output: false, Number: 326, Fanout: WX491, Fanin: WX490 
GateName: WX493 , GateType: 1, Level: 0, Output: false, Number: 327, Fanout: WX493, Fanin: WX492 
GateName: WX495 , GateType: 1, Level: 0, Output: false, Number: 328, Fanout: WX495, Fanin: WX494 
GateName: WX497 , GateType: 1, Level: 0, Output: false, Number: 329, Fanout: WX497, Fanin: WX496 
GateName: WX499 , GateType: 1, Level: 0, Output: false, Number: 330, Fanout: WX499, Fanin: WX498 
GateName: WX501 , GateType: 1, Level: 0, Output: false, Number: 331, Fanout: WX501, Fanin: WX500 
GateName: WX503 , GateType: 1, Level: 0, Output: false, Number: 332, Fanout: WX503, Fanin: WX502 
GateName: WX505 , GateType: 1, Level: 0, Output: false, Number: 333, Fanout: WX505, Fanin: WX504 
GateName: WX507 , GateType: 1, Level: 0, Output: false, Number: 334, Fanout: WX507, Fanin: WX506 
GateName: WX509 , GateType: 1, Level: 0, Output: false, Number: 335, Fanout: WX509, Fanin: WX508 
GateName: WX511 , GateType: 1, Level: 0, Output: false, Number: 336, Fanout: WX511, Fanin: WX510 
GateName: WX513 , GateType: 1, Level: 0, Output: false, Number: 337, Fanout: WX513, Fanin: WX512 
GateName: WX515 , GateType: 1, Level: 0, Output: false, Number: 338, Fanout: WX515, Fanin: WX514 
GateName: WX517 , GateType: 1, Level: 0, Output: false, Number: 339, Fanout: WX517, Fanin: WX516 
GateName: WX519 , GateType: 1, Level: 0, Output: false, Number: 340, Fanout: WX519, Fanin: WX518 
GateName: WX521 , GateType: 1, Level: 0, Output: false, Number: 341, Fanout: WX521, Fanin: WX520 
GateName: WX523 , GateType: 1, Level: 0, Output: false, Number: 342, Fanout: WX523, Fanin: WX522 
GateName: WX525 , GateType: 1, Level: 0, Output: false, Number: 343, Fanout: WX525, Fanin: WX524 
GateName: WX527 , GateType: 1, Level: 0, Output: false, Number: 344, Fanout: WX527, Fanin: WX526 
GateName: WX529 , GateType: 1, Level: 0, Output: false, Number: 345, Fanout: WX529, Fanin: WX528 
GateName: WX531 , GateType: 1, Level: 0, Output: false, Number: 346, Fanout: WX531, Fanin: WX530 
GateName: WX533 , GateType: 1, Level: 0, Output: false, Number: 347, Fanout: WX533, Fanin: WX532 
GateName: WX535 , GateType: 1, Level: 0, Output: false, Number: 348, Fanout: WX535, Fanin: WX534 
GateName: WX537 , GateType: 1, Level: 0, Output: false, Number: 349, Fanout: WX537, Fanin: WX536 
GateName: WX539 , GateType: 1, Level: 0, Output: false, Number: 350, Fanout: WX539, Fanin: WX538 
GateName: WX541 , GateType: 1, Level: 0, Output: false, Number: 351, Fanout: WX541, Fanin: WX540 
GateName: WX543 , GateType: 1, Level: 0, Output: false, Number: 352, Fanout: WX543, Fanin: WX542 
GateName: WX545 , GateType: 1, Level: 0, Output: false, Number: 353, Fanout: WX545, Fanin: WX544 
GateName: WX547 , GateType: 1, Level: 0, Output: false, Number: 354, Fanout: WX547, Fanin: WX546 
GateName: WX645 , GateType: 1, Level: 0, Output: false, Number: 355, Fanout: WX645, Fanin: WX644 
GateName: WX647 , GateType: 1, Level: 0, Output: false, Number: 356, Fanout: WX647, Fanin: WX646 
GateName: WX649 , GateType: 1, Level: 0, Output: false, Number: 357, Fanout: WX649, Fanin: WX648 
GateName: WX651 , GateType: 1, Level: 0, Output: false, Number: 358, Fanout: WX651, Fanin: WX650 
GateName: WX653 , GateType: 1, Level: 0, Output: false, Number: 359, Fanout: WX653, Fanin: WX652 
GateName: WX655 , GateType: 1, Level: 0, Output: false, Number: 360, Fanout: WX655, Fanin: WX654 
GateName: WX657 , GateType: 1, Level: 0, Output: false, Number: 361, Fanout: WX657, Fanin: WX656 
GateName: WX659 , GateType: 1, Level: 0, Output: false, Number: 362, Fanout: WX659, Fanin: WX658 
GateName: WX661 , GateType: 1, Level: 0, Output: false, Number: 363, Fanout: WX661, Fanin: WX660 
GateName: WX663 , GateType: 1, Level: 0, Output: false, Number: 364, Fanout: WX663, Fanin: WX662 
GateName: WX665 , GateType: 1, Level: 0, Output: false, Number: 365, Fanout: WX665, Fanin: WX664 
GateName: WX667 , GateType: 1, Level: 0, Output: false, Number: 366, Fanout: WX667, Fanin: WX666 
GateName: WX669 , GateType: 1, Level: 0, Output: false, Number: 367, Fanout: WX669, Fanin: WX668 
GateName: WX671 , GateType: 1, Level: 0, Output: false, Number: 368, Fanout: WX671, Fanin: WX670 
GateName: WX673 , GateType: 1, Level: 0, Output: false, Number: 369, Fanout: WX673, Fanin: WX672 
GateName: WX675 , GateType: 1, Level: 0, Output: false, Number: 370, Fanout: WX675, Fanin: WX674 
GateName: WX677 , GateType: 1, Level: 0, Output: false, Number: 371, Fanout: WX677, Fanin: WX676 
GateName: WX679 , GateType: 1, Level: 0, Output: false, Number: 372, Fanout: WX679, Fanin: WX678 
GateName: WX681 , GateType: 1, Level: 0, Output: false, Number: 373, Fanout: WX681, Fanin: WX680 
GateName: WX683 , GateType: 1, Level: 0, Output: false, Number: 374, Fanout: WX683, Fanin: WX682 
GateName: WX685 , GateType: 1, Level: 0, Output: false, Number: 375, Fanout: WX685, Fanin: WX684 
GateName: WX687 , GateType: 1, Level: 0, Output: false, Number: 376, Fanout: WX687, Fanin: WX686 
GateName: WX689 , GateType: 1, Level: 0, Output: false, Number: 377, Fanout: WX689, Fanin: WX688 
GateName: WX691 , GateType: 1, Level: 0, Output: false, Number: 378, Fanout: WX691, Fanin: WX690 
GateName: WX693 , GateType: 1, Level: 0, Output: false, Number: 379, Fanout: WX693, Fanin: WX692 
GateName: WX695 , GateType: 1, Level: 0, Output: false, Number: 380, Fanout: WX695, Fanin: WX694 
GateName: WX697 , GateType: 1, Level: 0, Output: false, Number: 381, Fanout: WX697, Fanin: WX696 
GateName: WX699 , GateType: 1, Level: 0, Output: false, Number: 382, Fanout: WX699, Fanin: WX698 
GateName: WX701 , GateType: 1, Level: 0, Output: false, Number: 383, Fanout: WX701, Fanin: WX700 
GateName: WX703 , GateType: 1, Level: 0, Output: false, Number: 384, Fanout: WX703, Fanin: WX702 
GateName: WX705 , GateType: 1, Level: 0, Output: false, Number: 385, Fanout: WX705, Fanin: WX704 
GateName: WX707 , GateType: 1, Level: 0, Output: false, Number: 386, Fanout: WX707, Fanin: WX706 
GateName: WX709 , GateType: 1, Level: 0, Output: false, Number: 387, Fanout: WX709, Fanin: WX708 
GateName: WX711 , GateType: 1, Level: 0, Output: false, Number: 388, Fanout: WX711, Fanin: WX710 
GateName: WX713 , GateType: 1, Level: 0, Output: false, Number: 389, Fanout: WX713, Fanin: WX712 
GateName: WX715 , GateType: 1, Level: 0, Output: false, Number: 390, Fanout: WX715, Fanin: WX714 
GateName: WX717 , GateType: 1, Level: 0, Output: false, Number: 391, Fanout: WX717, Fanin: WX716 
GateName: WX719 , GateType: 1, Level: 0, Output: false, Number: 392, Fanout: WX719, Fanin: WX718 
GateName: WX721 , GateType: 1, Level: 0, Output: false, Number: 393, Fanout: WX721, Fanin: WX720 
GateName: WX723 , GateType: 1, Level: 0, Output: false, Number: 394, Fanout: WX723, Fanin: WX722 
GateName: WX725 , GateType: 1, Level: 0, Output: false, Number: 395, Fanout: WX725, Fanin: WX724 
GateName: WX727 , GateType: 1, Level: 0, Output: false, Number: 396, Fanout: WX727, Fanin: WX726 
GateName: WX729 , GateType: 1, Level: 0, Output: false, Number: 397, Fanout: WX729, Fanin: WX728 
GateName: WX731 , GateType: 1, Level: 0, Output: false, Number: 398, Fanout: WX731, Fanin: WX730 
GateName: WX733 , GateType: 1, Level: 0, Output: false, Number: 399, Fanout: WX733, Fanin: WX732 
GateName: WX735 , GateType: 1, Level: 0, Output: false, Number: 400, Fanout: WX735, Fanin: WX734 
GateName: WX737 , GateType: 1, Level: 0, Output: false, Number: 401, Fanout: WX737, Fanin: WX736 
GateName: WX739 , GateType: 1, Level: 0, Output: false, Number: 402, Fanout: WX739, Fanin: WX738 
GateName: WX741 , GateType: 1, Level: 0, Output: false, Number: 403, Fanout: WX741, Fanin: WX740 
GateName: WX743 , GateType: 1, Level: 0, Output: false, Number: 404, Fanout: WX743, Fanin: WX742 
GateName: WX745 , GateType: 1, Level: 0, Output: false, Number: 405, Fanout: WX745, Fanin: WX744 
GateName: WX747 , GateType: 1, Level: 0, Output: false, Number: 406, Fanout: WX747, Fanin: WX746 
GateName: WX749 , GateType: 1, Level: 0, Output: false, Number: 407, Fanout: WX749, Fanin: WX748 
GateName: WX751 , GateType: 1, Level: 0, Output: false, Number: 408, Fanout: WX751, Fanin: WX750 
GateName: WX753 , GateType: 1, Level: 0, Output: false, Number: 409, Fanout: WX753, Fanin: WX752 
GateName: WX755 , GateType: 1, Level: 0, Output: false, Number: 410, Fanout: WX755, Fanin: WX754 
GateName: WX757 , GateType: 1, Level: 0, Output: false, Number: 411, Fanout: WX757, Fanin: WX756 
GateName: WX759 , GateType: 1, Level: 0, Output: false, Number: 412, Fanout: WX759, Fanin: WX758 
GateName: WX761 , GateType: 1, Level: 0, Output: false, Number: 413, Fanout: WX761, Fanin: WX760 
GateName: WX763 , GateType: 1, Level: 0, Output: false, Number: 414, Fanout: WX763, Fanin: WX762 
GateName: WX765 , GateType: 1, Level: 0, Output: false, Number: 415, Fanout: WX765, Fanin: WX764 
GateName: WX767 , GateType: 1, Level: 0, Output: false, Number: 416, Fanout: WX767, Fanin: WX766 
GateName: WX769 , GateType: 1, Level: 0, Output: false, Number: 417, Fanout: WX769, Fanin: WX768 
GateName: WX771 , GateType: 1, Level: 0, Output: false, Number: 418, Fanout: WX771, Fanin: WX770 
